jeu_100_25_4.txt_3_currentSA	jeu_100_25_4.txt_3_bestSA	jeu_100_25_4.txt_3_currentTS	jeu_100_25_4.txt_3_bestTS	jeu_100_25_4.txt_3_currentGrasp	jeu_100_25_4.txt_3_bestGrasp	jeu_100_25_4.txt_3_currentIG	jeu_100_25_4.txt_3_bestIG	
21282	22783	23014	23838	24905	25585	25413	25513	
21282	22783	23014	23838	24905	25585	25413	25513	
21282	22783	23014	23838	24905	25585	25413	25513	
21282	22783	23014	23838	24905	25585	25413	25513	
21282	22783	23014	23838	24905	25585	25413	25513	
21282	22783	23014	23838	24905	25585	25413	25513	
21282	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
21082	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
20815	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21000	22783	23014	23838	24905	25585	25413	25513	
21230	22783	23014	23838	24905	25585	25413	25513	
21230	22783	23014	23838	24905	25585	25413	25513	
21230	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20651	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20612	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20611	22783	23014	23838	24905	25585	25413	25513	
20188	22783	23014	23838	24905	25585	25413	25513	
20188	22783	23014	23838	24905	25585	25413	25513	
20010	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20011	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
20107	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19770	22783	23014	23838	24905	25585	25413	25513	
19666	22783	23014	23838	24905	25585	25413	25513	
19666	22783	23014	23838	24905	25585	25413	25513	
19666	22783	23014	23838	24905	25585	25413	25513	
19666	22783	23014	23838	24905	25585	25413	25513	
19666	22783	23014	23838	24905	25585	25413	25513	
19666	22783	23014	23838	24905	25585	25413	25513	
20072	22783	23014	23838	24905	25585	25413	25513	
20072	22783	23014	23838	24905	25585	25413	25513	
20072	22783	23014	23838	24905	25585	25413	25513	
20160	22783	23014	23838	24905	25585	25413	25513	
20160	22783	23014	23838	24905	25585	25413	25513	
20160	22783	23014	23838	24905	25585	25413	25513	
20160	22783	23014	23838	24905	25585	25413	25513	
20160	22783	23014	23838	24905	25585	25413	25513	
20160	22783	23014	23838	24905	25585	25413	25513	
20169	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
20018	22783	23014	23838	24905	25585	25413	25513	
19921	22783	23014	23838	24905	25585	25413	25513	
19921	22783	23014	23838	24905	25585	25413	25513	
19921	22783	23014	23838	24905	25585	25413	25513	
19921	22783	23014	23838	24905	25585	25413	25513	
19921	22783	23014	23838	24905	25585	25413	25513	
19912	22783	23014	23838	24905	25585	25413	25513	
19912	22783	23014	23838	24905	25585	25413	25513	
19719	22783	23014	23838	24905	25585	25413	25513	
20166	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20230	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20008	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20244	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
20466	22783	23014	23838	24905	25585	25413	25513	
